,SalesOrderID,NumDetails
7115,62945,5
7116,62947,3
7117,62950,3
7118,62951,4
7119,62952,3
7120,62954,4
7121,62955,3
7122,62956,3
7123,62960,3
7124,62962,3
7125,62963,3
7126,62966,3
7127,62970,3
7128,62974,3
7129,62978,3
7130,62979,3
7131,62981,4
7132,62982,3
7133,62983,3
7134,62984,7
7135,62986,3
7136,62987,4
7137,62994,5
7138,62995,4
7139,62996,4
7140,62999,3
7141,63001,3
7142,63002,3
7143,63005,3
7144,63014,3
7145,63015,4
7146,63016,3
7147,63017,5
7148,63018,3
7149,63019,3
7150,63021,3
7151,63022,3
7152,63023,3
7153,63027,4
7154,63033,3
7155,63034,3
7156,63036,3
7157,63038,4
7158,63039,3
7159,63040,4
7160,63043,4
7161,63045,5
7162,63047,3
7163,63048,4
7164,63049,5
7165,63054,4
7166,63057,5
7167,63059,4
7168,63060,4
7169,63061,3
7170,63062,4
7171,63067,3
7172,63068,3
7173,63069,4
7174,63076,3
7175,63077,3
7176,63080,3
7177,63082,3
7178,63089,3
7179,63090,3
7180,63091,3
7181,63094,4
7182,63095,6
7183,63096,4
7184,63098,3
7185,63099,3
7186,63100,6
7187,63106,5
7188,63108,3
7189,63109,3
7190,63110,3
7191,63111,4
7192,63112,3
7193,63114,4
7194,63116,3
7195,63117,4
7196,63120,3
7197,63122,3
7198,63123,20
7199,63124,16
7200,63125,10
7201,63127,9
7202,63128,20
7203,63129,3
7204,63130,7
7205,63131,26
7206,63132,28
7207,63133,36
7208,63134,5
7209,63135,4
7210,63136,25
7211,63137,4
7212,63138,6
7213,63139,7
7214,63140,23
7215,63141,19
7216,63144,4
7217,63145,7
7218,63146,6
7219,63148,27
7220,63149,32
7221,63151,4
7222,63152,15
7223,63153,10
7224,63155,20
7225,63156,18
7226,63157,46
7227,63158,3
7228,63159,3
7229,63162,3
7230,63163,4
7231,63166,6
7232,63167,16
7233,63170,37
7234,63171,43
7235,63173,21
7236,63174,24
7237,63175,10
7238,63176,7
7239,63177,26
7240,63178,4
7241,63179,45
7242,63180,21
7243,63181,30
7244,63182,12
7245,63183,8
7246,63184,3
7247,63188,4
7248,63189,3
7249,63191,6
7250,63192,5
7251,63193,3
7252,63194,25
7253,63195,5
7254,63197,3
7255,63198,4
7256,63199,3
7257,63200,43
7258,63201,25
7259,63202,23
7260,63204,24
7261,63205,3
7262,63209,24
7263,63210,19
7264,63211,5
7265,63212,8
7266,63213,21
7267,63214,44
7268,63215,3
7269,63216,49
7270,63217,20
7271,63218,11
7272,63219,21
7273,63220,6
7274,63222,18
7275,63223,38
7276,63224,23
7277,63225,19
7278,63228,7
7279,63229,3
7280,63230,4
7281,63233,33
7282,63234,3
7283,63235,4
7284,63237,4
7285,63239,26
7286,63240,22
7287,63241,23
7288,63242,4
7289,63243,3
7290,63244,8
7291,63245,26
7292,63246,13
7293,63247,19
7294,63249,18
7295,63251,24
7296,63252,35
7297,63254,9
7298,63255,3
7299,63257,31
7300,63260,3
7301,63261,9
7302,63262,19
7303,63263,17
7304,63264,4
7305,63266,26
7306,63267,3
7307,63268,4
7308,63269,10
7309,63270,3
7310,63271,3
7311,63272,4
7312,63277,10
7313,63279,18
7314,63280,30
7315,63281,25
7316,63282,24
7317,63283,36
7318,63284,27
7319,63285,35
7320,63287,4
7321,63288,7
7322,63289,3
7323,63290,23
7324,63291,38
7325,63293,15
7326,63296,4
7327,63298,4
7328,63300,3
7329,63301,3
7330,63302,3
7331,63304,4
7332,63306,3
7333,63308,3
7334,63309,3
7335,63312,3
7336,63315,3
7337,63319,3
7338,63320,3
7339,63321,3
7340,63326,3
7341,63327,3
7342,63329,3
7343,63331,3
7344,63332,4
7345,63333,4
7346,63336,4
7347,63337,4
7348,63339,4
7349,63340,4
7350,63341,3
7351,63342,4
7352,63344,5
7353,63347,4
7354,63348,4
7355,63350,5
7356,63351,3
7357,63352,4
7358,63353,3
7359,63354,3
7360,63355,4
7361,63356,3
7362,63358,4
7363,63359,3
7364,63368,3
7365,63374,3
7366,63375,3
7367,63378,3
7368,63381,3
7369,63383,3
7370,63386,3
7371,63390,3
7372,63393,3
7373,63395,3
7374,63396,3
7375,63398,3
7376,63401,5
7377,63403,5
7378,63404,3
7379,63407,4
7380,63408,4
7381,63410,3
7382,63412,4
7383,63413,3
7384,63417,3
7385,63418,4
7386,63419,3
7387,63421,4
7388,63423,4
7389,63424,3
7390,63425,4
7391,63426,3
7392,63428,4
7393,63431,3
7394,63432,3
7395,63434,4
7396,63435,3
7397,63436,4
7398,63440,3
7399,63441,3
7400,63445,3
7401,63449,3
7402,63456,3
7403,63457,3
7404,63458,3
7405,63460,3
7406,63462,4
7407,63464,3
7408,63465,4
7409,63466,3
7410,63467,4
7411,63468,3
7412,63469,4
7413,63470,4
7414,63472,3
7415,63473,4
7416,63474,4
7417,63477,3
7418,63478,3
7419,63479,4
7420,63482,3
7421,63483,3
7422,63484,5
7423,63487,3
7424,63488,3
7425,63489,4
7426,63490,4
7427,63495,5
7428,63497,3
7429,63504,3
7430,63505,3
7431,63509,4
7432,63513,3
7433,63514,3
7434,63515,3
7435,63516,4
7436,63519,5
7437,63525,3
7438,63528,4
7439,63529,3
7440,63532,3
7441,63533,5
7442,63534,4
7443,63535,3
7444,63537,5
7445,63543,4
7446,63545,3
7447,63546,4
7448,63547,3
7449,63548,4
7450,63552,3
7451,63554,3
7452,63558,4
7453,63559,4
7454,63561,4
7455,63562,4
7456,63567,3
7457,63569,4
7458,63571,3
7459,63573,3
7460,63574,4
7461,63575,3
7462,63577,5
7463,63578,3
7464,63580,3
7465,63588,3
7466,63592,3
7467,63594,3
7468,63597,3
7469,63598,4
7470,63599,4
7471,63600,5
7472,63603,3
7473,63605,5
7474,63607,4
7475,63608,3
7476,63610,3
7477,63611,4
7478,63612,3
7479,63613,6
7480,63616,3
7481,63618,4
7482,63619,3
7483,63620,4
7484,63621,4
7485,63622,3
7486,63623,3
7487,63626,4
7488,63630,3
7489,63637,4
7490,63638,3
7491,63639,4
7492,63641,3
7493,63642,4
7494,63643,4
7495,63650,3
7496,63654,3
7497,63655,3
7498,63656,3
7499,63658,3
7500,63660,4
7501,63662,4
7502,63663,3
7503,63665,3
7504,63666,3
7505,63679,4
7506,63680,4
7507,63681,3
7508,63682,4
7509,63683,4
7510,63684,3
7511,63687,3
7512,63688,3
7513,63691,3
7514,63695,4
7515,63698,4
7516,63700,3
7517,63701,4
7518,63703,3
7519,63704,4
7520,63709,4
7521,63712,3
7522,63714,4
7523,63716,3
7524,63721,3
7525,63722,3
7526,63724,4
7527,63727,4
7528,63728,4
7529,63729,4
7530,63733,3
7531,63735,3
7532,63736,3
7533,63739,3
7534,63741,4
7535,63742,4
7536,63744,3
7537,63748,4
7538,63752,3
7539,63753,3
7540,63755,3
7541,63756,3
7542,63758,5
7543,63763,4
7544,63765,4
7545,63766,4
7546,63767,3
7547,63768,5
7548,63774,3
7549,63776,3
7550,63777,3
7551,63778,3
7552,63780,3
7553,63785,3
7554,63786,4
7555,63787,3
7556,63789,3
7557,63791,4
7558,63794,3
7559,63796,4
7560,63800,3
7561,63804,4
7562,63805,4
7563,63807,4
7564,63812,3
7565,63813,3
7566,63815,4
7567,63816,3
7568,63817,3
7569,63818,3
7570,63819,3
7571,63824,4
7572,63825,4
7573,63830,3
7574,63831,4
7575,63832,3
7576,63833,4
7577,63836,4
7578,63840,3
7579,63842,3
7580,63843,3
7581,63844,3
7582,63848,4
7583,63849,4
7584,63850,3
7585,63854,4
7586,63855,5
7587,63858,3
7588,63861,4
7589,63862,3
7590,63865,4
7591,63866,3
7592,63868,4
7593,63870,4
7594,63872,3
7595,63876,3
7596,63880,4
7597,63883,3
7598,63884,3
7599,63885,3
7600,63886,3
7601,63887,3
7602,63888,3
7603,63889,3
7604,63893,4
7605,63897,3
7606,63898,3
7607,63899,3
7608,63900,3
7609,63901,4
7610,63905,3
7611,63909,3
7612,63915,4
7613,63916,3
7614,63919,3
7615,63920,3
7616,63921,3
7617,63923,4
7618,63924,4
7619,63925,3
7620,63926,4
7621,63927,6
7622,63928,3
7623,63929,4
7624,63936,4
7625,63941,4
7626,63943,3
7627,63944,3
7628,63945,4
7629,63946,4
7630,63955,3
7631,63958,4
7632,63960,4
7633,63963,3
7634,63964,3
7635,63968,4
7636,63969,4
7637,63970,4
7638,63972,3
7639,63973,3
7640,63975,3
7641,63976,3
7642,63977,3
7643,63979,3
7644,63980,4
7645,63981,3
7646,63984,4
7647,63989,4
7648,63990,3
7649,63992,3
7650,63994,5
7651,63995,4
7652,63996,4
7653,63998,3
7654,63999,3
7655,64000,3
7656,64001,3
7657,64009,3
7658,64010,3
7659,64011,3
7660,64012,3
7661,64013,3
7662,64014,3
7663,64019,3
7664,64021,4
7665,64022,3
7666,64023,3
7667,64027,3
7668,64028,3
7669,64029,5
7670,64030,4
7671,64031,3
7672,64032,3
7673,64035,3
7674,64036,3
7675,64037,4
7676,64038,4
7677,64039,4
7678,64041,4
7679,64042,7
7680,64043,6
7681,64045,3
7682,64046,4
7683,64048,4
7684,64049,5
7685,64051,3
7686,64052,3
7687,64053,4
7688,64057,4
7689,64062,3
7690,64068,3
7691,64069,4
7692,64070,4
7693,64072,4
7694,64076,3
7695,64078,3
7696,64079,3
7697,64081,3
7698,64082,3
7699,64083,3
7700,64089,3
7701,64090,3
7702,64091,3
7703,64092,4
7704,64094,3
7705,64097,5
7706,64098,3
7707,64099,4
7708,64100,3
7709,64101,3
7710,64102,4
7711,64103,3
7712,64104,4
7713,64105,4
7714,64108,4
7715,64112,4
7716,64113,3
7717,64115,3
7718,64124,3
7719,64125,5
7720,64127,3
7721,64128,3
7722,64129,4
7723,64134,3
7724,64137,3
7725,64140,3
7726,64142,3
7727,64144,3
7728,64150,3
7729,64151,3
7730,64152,3
7731,64153,3
7732,64154,3
7733,64157,4
7734,64165,4
7735,64167,3
7736,64168,3
7737,64176,4
7738,64178,3
7739,64183,3
7740,64184,4
7741,64186,3
7742,64187,3
7743,64191,3
7744,64194,3
7745,64196,3
7746,64199,3
7747,64201,3
7748,64207,3
7749,64208,3
7750,64212,5
7751,64213,3
7752,64214,4
7753,64215,5
7754,64216,4
7755,64217,3
7756,64219,3
7757,64222,4
7758,64224,4
7759,64225,4
7760,64228,3
7761,64229,4
7762,64230,3
7763,64233,3
7764,64234,3
7765,64236,3
7766,64238,4
7767,64241,3
7768,64243,4
7769,64245,3
7770,64248,3
7771,64249,4
7772,64250,3
7773,64252,4
7774,64256,3
7775,64259,4
7776,64262,3
7777,64263,3
7778,64264,3
7779,64265,3
7780,64266,4
7781,64271,3
7782,64272,5
7783,64276,3
7784,64281,5
7785,64284,3
7786,64287,4
7787,64291,3
7788,64293,4
7789,64294,4
7790,64296,4
7791,64297,4
7792,64298,3
7793,64299,3
7794,64307,4
7795,64308,3
7796,64309,3
7797,64316,3
7798,64317,5
7799,64321,3
7800,64323,3
7801,64331,3
7802,64335,3
7803,64338,3
7804,64340,3
7805,64347,4
7806,64351,4
7807,64353,4
7808,64354,4
7809,64355,4
7810,64357,4
7811,64361,3
7812,64364,4
7813,64365,4
7814,64367,4
7815,64368,5
7816,64369,3
7817,64370,4
7818,64375,4
7819,64376,4
7820,64377,4
7821,64378,3
7822,64383,3
7823,64384,3
7824,64385,3
7825,64389,4
7826,64390,3
7827,64394,3
7828,64396,3
7829,64397,3
7830,64403,3
7831,64409,3
7832,64415,3
7833,64416,3
7834,64417,5
7835,64418,3
7836,64419,4
7837,64422,4
7838,64425,5
7839,64427,4
7840,64428,4
7841,64431,3
7842,64433,4
7843,64434,5
7844,64438,3
7845,64439,4
7846,64441,4
7847,64443,3
7848,64444,3
7849,64446,3
7850,64447,5
7851,64448,4
7852,64449,4
7853,64452,4
7854,64453,4
7855,64454,4
7856,64455,3
7857,64457,3
7858,64458,3
7859,64461,3
7860,64464,3
7861,64466,3
7862,64468,3
7863,64469,3
7864,64473,3
7865,64475,3
7866,64478,3
7867,64479,3
7868,64481,3
7869,64493,3
7870,64494,3
7871,64498,3
7872,64503,3
7873,64504,5
7874,64508,4
7875,64510,4
7876,64511,4
7877,64512,4
7878,64514,4
7879,64515,3
7880,64516,4
7881,64519,5
7882,64520,3
7883,64522,3
7884,64523,4
7885,64525,3
7886,64526,3
7887,64528,3
7888,64529,3
7889,64537,3
7890,64538,5
7891,64539,3
7892,64541,4
7893,64542,7
7894,64545,3
7895,64548,4
7896,64551,3
7897,64552,3
7898,64562,3
7899,64563,3
7900,64569,4
7901,64570,4
7902,64571,3
7903,64574,4
7904,64575,4
7905,64578,4
7906,64580,3
7907,64581,4
7908,64583,4
7909,64584,3
7910,64586,4
7911,64587,5
7912,64588,4
7913,64589,4
7914,64590,4
7915,64592,6
7916,64594,5
7917,64596,3
7918,64598,4
7919,64599,3
7920,64600,4
7921,64601,5
7922,64604,3
7923,64606,5
7924,64607,4
7925,64612,3
7926,64613,4
7927,64622,5
7928,64625,4
7929,64626,3
7930,64627,3
7931,64628,4
7932,64629,3
7933,64632,4
7934,64635,3
7935,64637,3
7936,64640,4
7937,64643,4
7938,64644,3
7939,64645,4
7940,64646,3
7941,64649,3
7942,64650,4
7943,64651,4
7944,64653,4
7945,64655,3
7946,64657,3
7947,64658,4
7948,64659,3
7949,64660,3
7950,64662,4
7951,64663,4
7952,64666,4
7953,64668,4
7954,64671,4
7955,64674,3
7956,64675,4
7957,64676,4
7958,64677,4
7959,64680,4
7960,64681,3
7961,64682,3
7962,64686,3
7963,64688,3
7964,64689,5
7965,64690,4
7966,64692,4
7967,64694,3
7968,64696,4
7969,64698,5
7970,64699,4
7971,64705,3
7972,64706,4
7973,64708,3
7974,64710,3
7975,64711,3
7976,64712,3
7977,64713,4
7978,64718,3
7979,64719,3
7980,64721,4
7981,64722,3
7982,64723,4
7983,64727,3
7984,64731,3
7985,64732,4
7986,64733,4
7987,64741,3
7988,64743,3
7989,64747,3
7990,64751,3
7991,64754,3
7992,64760,3
7993,64762,3
7994,64763,3
7995,64764,5
7996,64766,4
7997,64767,4
7998,64770,3
7999,64771,3
8000,64774,5
8001,64776,3
8002,64777,4
8003,64779,3
8004,64781,3
8005,64782,4
8006,64784,3
8007,64787,3
8008,64789,3
8009,64795,3
8010,64796,3
8011,64804,3
8012,64809,3
8013,64810,3
8014,64811,3
8015,64812,3
8016,64815,4
8017,64823,3
8018,64824,3
8019,64826,4
8020,64830,3
8021,64833,4
8022,64834,3
8023,64835,3
8024,64836,4
8025,64838,4
8026,64839,4
8027,64841,4
8028,64842,4
8029,64843,4
8030,64845,4
8031,64847,4
8032,64848,3
8033,64850,5
8034,64851,3
8035,64853,4
8036,64854,4
8037,64857,3
8038,64861,4
8039,64862,3
8040,64863,5
8041,64868,3
8042,64870,3
8043,64879,3
8044,64881,3
8045,64883,4
8046,64884,3
8047,64886,3
8048,64887,3
8049,64888,4
8050,64890,4
8051,64891,4
8052,64892,4
8053,64893,3
8054,64894,4
8055,64896,3
8056,64897,5
8057,64898,3
8058,64899,3
8059,64903,4
8060,64904,3
8061,64908,3
8062,64909,3
8063,64912,3
8064,64913,4
8065,64921,3
8066,64923,3
8067,64928,4
8068,64929,3
8069,64930,3
8070,64931,3
8071,64932,3
8072,64943,3
8073,64945,3
8074,64946,4
8075,64952,3
8076,64953,3
8077,64956,3
8078,64960,3
8079,64963,4
8080,64966,3
8081,64969,3
8082,64972,3
8083,64973,3
8084,64974,3
8085,64975,3
8086,64976,3
8087,64978,3
8088,64979,4
8089,64980,3
8090,64983,3
8091,64987,3
8092,64988,4
8093,64990,3
8094,64991,4
8095,64993,3
8096,64994,3
8097,64996,3
8098,64999,3
8099,65000,5
8100,65001,4
8101,65002,4
8102,65003,4
8103,65006,3
8104,65007,3
8105,65008,3
8106,65013,4
8107,65014,4
8108,65015,4
8109,65017,3
8110,65018,4
8111,65019,3
8112,65022,3
8113,65023,3
8114,65024,4
8115,65026,3
8116,65033,3
8117,65034,4
8118,65037,3
8119,65038,3
8120,65039,3
8121,65040,3
8122,65041,3
8123,65043,3
8124,65053,3
8125,65054,3
8126,65059,3
8127,65060,3
8128,65061,3
8129,65062,4
8130,65064,6
8131,65065,3
8132,65066,3
8133,65069,5
8134,65070,6
8135,65076,3
8136,65084,4
8137,65087,4
8138,65088,4
8139,65090,3
8140,65091,3
8141,65097,4
8142,65109,4
8143,65115,3
8144,65117,3
8145,65122,3
8146,65124,3
8147,65127,4
8148,65131,4
8149,65133,4
8150,65134,4
8151,65135,3
8152,65136,4
8153,65138,3
8154,65139,4
8155,65140,4
8156,65143,4
8157,65144,3
8158,65148,3
8159,65150,3
8160,65152,10
8161,65153,5
8162,65154,23
8163,65155,26
8164,65156,17
8165,65157,28
8166,65158,40
8167,65159,17
8168,65160,37
8169,65161,5
8170,65162,4
8171,65163,25
8172,65164,40
8173,65165,5
8174,65167,15
8175,65168,20
8176,65170,6
8177,65171,4
8178,65172,30
8179,65173,25
8180,65174,48
8181,65175,14
8182,65176,13
8183,65177,37
8184,65178,18
8185,65180,5
8186,65181,6
8187,65182,24
8188,65183,20
8189,65184,9
8190,65185,4
8191,65188,21
8192,65189,33
8193,65190,3
8194,65191,36
8195,65194,7
8196,65195,24
8197,65196,3
8198,65199,26
8199,65200,32
8200,65201,25
8201,65202,7
8202,65203,4
8203,65205,28
8204,65206,29
8205,65207,34
8206,65208,4
8207,65209,19
8208,65210,22
8209,65211,4
8210,65213,17
8211,65215,17
8212,65216,3
8213,65218,20
8214,65220,24
8215,65221,29
8216,65224,22
8217,65226,33
8218,65228,28
8219,65229,9
8220,65232,31
8221,65234,29
8222,65235,20
8223,65236,34
8224,65237,20
8225,65238,37
8226,65241,22
8227,65242,22
8228,65243,16
8229,65244,7
8230,65245,30
8231,65246,4
8232,65247,11
8233,65248,25
8234,65249,5
8235,65250,30
8236,65251,5
8237,65252,19
8238,65253,12
8239,65255,19
8240,65256,5
8241,65257,38
8242,65258,16
8243,65260,3
8244,65261,10
8245,65262,3
8246,65263,23
8247,65264,6
8248,65267,6
8249,65268,20
8250,65269,23
8251,65270,3
8252,65271,28
8253,65273,22
8254,65275,3
8255,65276,4
8256,65277,7
8257,65278,16
8258,65279,6
8259,65280,32
8260,65281,18
8261,65282,26
8262,65283,4
8263,65284,3
8264,65285,3
8265,65286,7
8266,65290,4
8267,65293,3
8268,65296,4
8269,65299,3
8270,65300,3
8271,65303,33
8272,65305,3
8273,65306,25
8274,65307,7
8275,65309,3
8276,65310,26
8277,65311,26
8278,65312,26
8279,65313,3
8280,65315,28
8281,65319,33
8282,65321,3
8283,65322,7
8284,65330,4
8285,65334,3
8286,65336,3
8287,65337,3
8288,65343,3
8289,65346,4
8290,65347,3
8291,65348,3
8292,65349,4
8293,65360,3
8294,65363,5
8295,65368,3
8296,65370,3
8297,65372,5
8298,65375,4
8299,65380,4
8300,65381,3
8301,65382,5
8302,65386,4
8303,65388,3
8304,65391,4
8305,65392,5
8306,65395,4
8307,65396,3
8308,65397,5
8309,65402,5
8310,65404,4
8311,65405,4
8312,65407,3
8313,65410,3
8314,65418,3
8315,65419,3
8316,65422,4
8317,65423,4
8318,65424,3
8319,65431,3
8320,65432,3
8321,65433,5
8322,65434,4
8323,65435,3
8324,65436,3
8325,65439,3
8326,65440,3
8327,65443,3
8328,65446,4
8329,65450,3
8330,65452,5
8331,65454,3
8332,65455,4
8333,65459,3
8334,65460,3
8335,65462,3
8336,65463,3
8337,65464,3
8338,65465,3
8339,65468,3
8340,65469,3
8341,65470,3
8342,65471,3
8343,65472,3
8344,65473,4
8345,65477,3
8346,65480,3
8347,65482,3
8348,65487,3
8349,65490,3
8350,65492,5
8351,65496,4
8352,65499,3
8353,65500,4
8354,65501,3
8355,65505,3
8356,65507,3
8357,65508,3
8358,65511,3
8359,65512,3
8360,65514,3
8361,65515,3
8362,65516,4
8363,65517,4
8364,65518,3
8365,65519,3
8366,65520,3
8367,65522,3
8368,65524,3
8369,65525,3
8370,65526,3
8371,65530,3
8372,65531,3
8373,65532,5
8374,65533,3
8375,65538,3
8376,65540,6
8377,65541,4
8378,65543,4
8379,65547,4
8380,65550,4
8381,65551,3
8382,65552,4
8383,65553,3
8384,65558,4
8385,65561,4
8386,65562,4
8387,65563,4
8388,65569,4
8389,65570,3
8390,65572,3
8391,65573,3
8392,65575,3
8393,65576,4
8394,65588,3
8395,65591,3
8396,65596,3
8397,65598,3
8398,65603,4
8399,65605,3
8400,65609,4
8401,65610,3
8402,65612,3
8403,65615,4
8404,65617,3
8405,65620,4
8406,65623,3
8407,65627,3
8408,65632,4
8409,65634,3
8410,65635,6
8411,65636,4
8412,65638,4
8413,65639,3
8414,65641,3
8415,65645,4
8416,65646,5
8417,65649,3
8418,65650,3
8419,65652,4
8420,65658,3
8421,65660,3
8422,65664,3
8423,65665,4
8424,65666,3
8425,65667,3
8426,65669,3
8427,65670,4
8428,65671,4
8429,65675,3
8430,65676,3
8431,65678,4
8432,65679,3
8433,65682,5
8434,65684,3
8435,65686,4
8436,65687,4
8437,65689,3
8438,65693,3
8439,65694,4
8440,65695,3
8441,65696,3
8442,65700,3
8443,65703,3
8444,65707,3
8445,65710,3
8446,65712,4
8447,65713,3
8448,65717,3
8449,65719,4
8450,65722,4
8451,65723,3
8452,65724,3
8453,65725,3
8454,65730,3
8455,65731,3
8456,65732,3
8457,65734,3
8458,65736,4
8459,65738,5
8460,65739,4
8461,65740,3
8462,65741,3
8463,65742,6
8464,65746,3
8465,65747,3
8466,65748,4
8467,65749,3
8468,65750,4
8469,65751,3
8470,65762,4
8471,65763,4
8472,65770,3
8473,65771,3
8474,65772,3
8475,65773,4
8476,65774,4
8477,65775,3
8478,65777,3
8479,65778,4
8480,65780,4
8481,65782,4
8482,65783,3
8483,65789,3
8484,65790,4
8485,65792,4
8486,65793,3
8487,65794,3
8488,65797,4
8489,65800,4
8490,65803,4
8491,65808,3
8492,65819,3
8493,65821,3
8494,65822,4
8495,65823,3
8496,65825,3
8497,65829,3
8498,65832,4
8499,65833,3
8500,65834,3
8501,65835,3
8502,65838,4
8503,65839,3
8504,65840,3
8505,65843,4
8506,65844,3
8507,65849,4
8508,65850,3
8509,65851,4
8510,65853,4
8511,65854,3
8512,65856,3
8513,65866,5
8514,65870,3
8515,65872,4
8516,65873,3
8517,65874,3
8518,65879,5
8519,65880,4
8520,65881,3
8521,65889,4
8522,65890,3
8523,65892,3
8524,65895,3
8525,65898,3
8526,65902,3
8527,65911,3
8528,65913,3
8529,65916,3
8530,65917,3
8531,65923,3
8532,65925,3
8533,65929,5
8534,65930,3
8535,65932,3
8536,65934,4
8537,65935,4
8538,65936,3
8539,65937,4
8540,65941,3
8541,65942,4
8542,65943,3
8543,65946,3
8544,65950,4
8545,65951,3
8546,65955,3
8547,65958,3
8548,65959,4
8549,65961,4
8550,65965,3
8551,65969,3
8552,65970,3
8553,65980,3
8554,65981,3
8555,65984,3
8556,65989,3
8557,65992,3
8558,65995,3
8559,65996,3
8560,65999,4
8561,66000,6
8562,66001,4
8563,66003,3
8564,66005,3
8565,66007,3
8566,66008,3
8567,66009,4
8568,66011,3
8569,66012,4
8570,66013,3
8571,66014,4
8572,66015,3
8573,66017,3
8574,66018,3
8575,66019,4
8576,66021,4
8577,66022,3
8578,66023,4
8579,66024,4
8580,66025,3
8581,66027,3
8582,66031,4
8583,66032,3
8584,66037,4
8585,66038,3
8586,66040,4
8587,66041,3
8588,66048,3
8589,66050,4
8590,66051,3
8591,66052,3
8592,66053,3
8593,66055,3
8594,66056,3
8595,66060,4
8596,66061,3
8597,66063,5
8598,66064,3
8599,66066,4
8600,66068,4
8601,66069,4
8602,66074,4
8603,66076,4
8604,66078,5
8605,66079,4
8606,66085,3
8607,66086,3
8608,66090,4
8609,66092,3
8610,66094,4
8611,66095,4
8612,66098,4
8613,66099,5
8614,66100,4
8615,66101,3
8616,66102,5
8617,66103,3
8618,66105,3
8619,66106,3
8620,66109,3
8621,66117,3
8622,66118,3
8623,66119,3
8624,66122,3
8625,66124,3
8626,66129,4
8627,66130,3
8628,66132,4
8629,66137,3
8630,66138,3
8631,66141,4
8632,66142,4
8633,66145,4
8634,66147,3
8635,66148,5
8636,66149,3
8637,66150,4
8638,66154,4
8639,66158,3
8640,66160,3
8641,66161,4
8642,66163,3
8643,66165,3
8644,66167,3
8645,66172,3
8646,66176,3
8647,66178,4
8648,66179,3
8649,66181,3
8650,66183,3
8651,66185,3
8652,66186,3
8653,66187,4
8654,66188,6
8655,66189,6
8656,66190,3
8657,66192,3
8658,66195,4
8659,66196,4
8660,66199,4
8661,66203,4
8662,66205,5
8663,66206,5
8664,66207,3
8665,66210,3
8666,66211,3
8667,66215,3
8668,66216,3
8669,66217,3
8670,66218,3
8671,66219,3
8672,66220,3
8673,66222,3
8674,66223,3
8675,66224,3
8676,66228,4
8677,66231,3
8678,66236,3
8679,66237,3
8680,66239,3
8681,66241,5
8682,66242,3
8683,66244,3
8684,66246,3
8685,66247,4
8686,66249,3
8687,66250,4
8688,66251,3
8689,66252,4
8690,66253,4
8691,66254,3
8692,66257,4
8693,66258,3
8694,66259,3
8695,66260,4
8696,66261,4
8697,66265,3
8698,66267,3
8699,66272,3
8700,66290,3
8701,66296,4
8702,66298,3
8703,66303,3
8704,66307,3
8705,66310,3
8706,66311,3
8707,66312,3
8708,66314,3
8709,66315,3
8710,66316,5
8711,66318,3
8712,66319,4
8713,66320,3
8714,66324,3
8715,66331,3
8716,66333,3
8717,66335,4
8718,66336,4
8719,66337,3
8720,66338,4
8721,66344,3
8722,66345,3
8723,66347,4
8724,66350,4
8725,66351,3
8726,66352,3
8727,66353,4
8728,66354,3
8729,66355,3
8730,66357,5
8731,66359,4
8732,66361,4
8733,66363,3
8734,66364,4
8735,66367,4
8736,66371,4
8737,66374,4
8738,66375,5
8739,66381,4
8740,66386,4
8741,66396,3
8742,66401,3
8743,66403,3
8744,66405,3
8745,66406,3
8746,66407,3
8747,66408,3
8748,66414,4
8749,66417,4
8750,66418,4
8751,66422,3
8752,66424,4
8753,66427,3
8754,66428,5
8755,66429,4
8756,66430,3
8757,66431,3
8758,66435,3
8759,66440,3
8760,66444,4
8761,66448,3
8762,66449,3
8763,66453,3
8764,66455,3
8765,66457,4
8766,66458,3
8767,66460,3
8768,66471,3
8769,66472,3
8770,66473,3
8771,66476,3
8772,66477,4
8773,66478,5
8774,66481,3
8775,66483,5
8776,66486,3
8777,66490,3
8778,66494,4
8779,66496,3
8780,66499,3
8781,66500,3
8782,66501,3
8783,66503,4
8784,66505,4
8785,66512,3
8786,66517,4
8787,66520,3
8788,66525,5
8789,66526,4
8790,66532,3
8791,66538,5
8792,66540,3
8793,66541,3
8794,66543,3
8795,66544,4
8796,66548,3
8797,66549,4
8798,66550,4
8799,66551,4
8800,66554,4
8801,66555,4
8802,66556,4
8803,66557,4
8804,66558,3
8805,66559,3
8806,66560,3
8807,66564,4
8808,66565,3
8809,66566,5
8810,66569,5
8811,66571,4
8812,66576,4
8813,66584,4
8814,66586,3
8815,66590,3
8816,66591,3
8817,66592,3
8818,66593,3
8819,66594,3
8820,66600,3
8821,66603,4
8822,66605,3
8823,66606,3
8824,66607,4
8825,66609,3
8826,66612,3
8827,66615,4
8828,66616,4
8829,66617,5
8830,66618,5
8831,66619,4
8832,66621,6
8833,66625,4
8834,66626,3
8835,66628,3
8836,66631,3
8837,66635,4
8838,66636,3
8839,66640,4
8840,66641,5
8841,66645,3
8842,66647,3
8843,66649,3
8844,66652,5
8845,66653,3
8846,66657,3
8847,66661,3
8848,66666,3
8849,66669,3
8850,66670,3
8851,66673,3
8852,66677,4
8853,66678,4
8854,66679,3
8855,66680,4
8856,66684,3
8857,66686,4
8858,66689,4
8859,66690,3
8860,66693,3
8861,66694,4
8862,66695,3
